<?xml version="1.0" encoding="UTF-8"?>
გია	გოზალიშვილი	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2012-10-23	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2012 წლის ოქტომბერი 
ჩიორა	თაქთაქიშვილი	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-02-08;2013-02-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
ენზელ	მკოიანი	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-02-08;2013-02-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
კობა	ნაყოფია	განათლების, მეცნიერების და კულტურის კომიტეტი	2013-02-07	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
ხათუნა	გოგორიშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-02-26	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
გიორგი	ხაჩიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-02-26	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
დავით	ჭავჭანიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-02-26	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
გოგი	ოჩიაური	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-02-26	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
ზურაბ	ჩილინგარაშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-02-26	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
ზურაბ	ჯაფარიძე	ჯამრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2013-02-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის თებერვალი 
ჩიორა	თაქთაქიშვილი	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2013-06-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
აკაკი	მინაშვილი	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2013-06-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
მარიამ	საჯაია	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	20131100-06-13;20131600-06-13;2013-06-17;2013-06-27	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
ომარ	მეგრელიძე	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2013-06-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
სამველ	პეტროსიან	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	20131100-06-13;20131600-06-13;2013-06-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
გიგა	ბუკია	განათლების , მეცნიერებისა და კულტურის კომიტეტი	2013-06-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
კობა	ნაყოფია	განათლების , მეცნიერებისა და კულტურის კომიტეტი	2013-06-25	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
გოგი	ოჩიაური	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-06-12;2013-06-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
ზურაბ	ჩილინგარაშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-06-12;2013-06-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
გიორგი	ხაჩიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-06-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
დავით	ჭავჭანიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-06-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
ლევან	ბეჟაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-06-03	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
გიორგი	ღვინიაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-06-03	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
ენზელ	მკოიანი	იურიდიულ საკითხთა კომიტეტი	2013-06-03	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
მარიამ	საჯაია	საპროცედურო საკითხთა და წესების კომიტეტი	2013-06-11;20131000-06-14;20131530-06-14	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
პავლე	კუბლაშვილი	ჯანმრთელობის დაცვისა და სოცოალურ საკიტხთა კომიტეტი	2013-06-13	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ივნისი 
ჩიორა	თაქთაქიშვილი	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2013-05-01	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
აკაკი	მინაშვილი	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2013-05-01;2013-05-20	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
გიორგი	ხაჩიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	201312-05-14;201315-05-14;2013-05-28;2013-05-29;2013-05-30;2013-05-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
გოგი	ოჩიაური	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	201312-05-14;201315-05-14;2013-05-28;2013-05-29;2013-05-30;2013-05-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
დავით	ჭავჭანიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-05-14;2013-05-28;2013-05-29;2013-05-30;2013-05-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
ზურაბ	ჩილინგარაშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-05-14;2013-05-28;2013-05-29;2013-05-30;2013-05-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
გიორგი	ფეიქრიშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-05-28	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
ჩიორა	თაქთაქიშვილი	ევროპასთან ინტეგრაციის კომიტეტი	2013-05-14	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
გივი	თარგამაძე	თავდაცვისა და უშიშროების კომიტეტი	2013-05-02;2013-05-16;2013-05-30;2013-05-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
კახა	ბუცხრიკიძე	თავდაცვისა და უშიშროების კომიტეტი	2013-05-16;2013-05-30;2013-05-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
ლევან	ბეჟაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-05-14	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
ენზელ	მკოიანი	იურიდიულ საკითხთა კომიტეტი	2013-05-14;2013-05-16	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მაისი 
ჩიორა	თაქთაქიშვილი	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2013-03-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
კობა	ნაყოფია	განათლების, მეცნიერებისა და კულტურის კომიტეტი	2013-03-19;2013-03-21	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
გიორგი	ვაშაძე	განათლების, მეცნიერებისა და კულტურის კომიტეტი	2013-03-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
თამაზ	ჯაფარიძე	განათლების, მეცნიერებისა და კულტურის კომიტეტი	2013-03-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
მიხეილ	მახარაძე	განათლების, მეცნიერებისა და კულტურის კომიტეტი	2013-03-21	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
ზურაბ	ჩილინგარაშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-03-13;2013-03-19;2013-03-22;2013-03-25	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
გიორგი	ხაჩიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-03-22	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
გოგი	ოჩიაური	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-03-22;2013-03-25	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
დავით	ჭავჭანიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-03-25	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
თინათინ	ბოკუჩავა	ევროპასთან ინტეგრაციის კომიტეტი	2013-03-04;2013-03-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
ჩიორა	თაქთაქიშვილი	ევროპასთან ინტეგრაციის კომიტეტი	2013-03-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
გიორგი	ღვინიაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-03-19	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
აკაკი	ბობოხიძე	იურიდიულ საკითხთა კომიტეტი	2013-03-25	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
ენზელ	მკოიანი	იურიდიულ საკითხთა კომიტეტი	2013-03-25	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის მარტი 
ჩიორა	თაქთაქიშვილი	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-10-08;2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
აკაკი	მინაშვილი	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-10-03;2013-10-04;2013-10-08;2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
სამველ	პეტროსიანი	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-10-03;2013-10-04;2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
ნუგზარი	წიკლაური	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-10-02	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
ომარი	მეგრელაძე	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
გიორგი	ხაჩიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-10-01;2013-10-08	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
დავითი	ჭავჭანიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-10-01;2013-10-08	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
გიორგი	ფეიქრიშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-10-08	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
გოგი	ოჩიაური	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-10-08	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
ზურაბი	ჩილინგარაშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-10-08	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
ნიკოლოზი	ყიფშიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-10-08	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
კობა	დავითაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-10-02;2013-10-03;2013-10-08;2013-10-30;2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
ენზელი	მკოიანი	იურიდიულ საკითხთა კომიტეტი	2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
ლევანი	ბეჟაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
გიორგი	ღვინიაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-10-30;2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
პაატა	ლეჟავა	იურიდიულ საკითხთა კომიტეტი	2013-10-04;2013-10-30;2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
გიორგი	თარგამაძე	იურიდიულ საკითხთა კომიტეტი	2013-10-30;2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
დავითი	საყვარელიძე	იურიდიულ საკითხთა კომიტეტი	2013-10-30	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
პაატა	ლეჟავა	საპროცედურო საკითხთა და წესების კომიტეტი	2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
შოთა	მალაშხია	საპროცედურო საკითხთა და წესების კომიტეტი	2013-10-31	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
ნანა	ყეინიშვილი	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2013-10-10;2013-10-30	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის ოქტომბერი 
ჩიორა	თაქათაქიშვილი	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-09-17;2013-09-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
ომარ	მეგრელიძე	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	20.200913;2013-09-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
აკაკი	მინაშვილი	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-09-06;2013-09-17;2013-09-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
სამველ	პეტროსიანი	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	20132-09-6.20;2013-09-20;2013-09-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
ნუგზარი	წიკლაური	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	20132-09-6.20;2013-09-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
მარიამ	საჯაია	ადამიანის უფლებათა დაცვის და სამოქალაქო ინტეგრაციის კომიტეტი	2013-09-17;2013-09-20;2013-09-24	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
ომარი	მეგრელიძე	განათლების, მეცნიერების და კულტურის კომიტეტი	20132-09-05;2013-09-06	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
გიორგი	კახიანი	განათლების, მეცნიერების და კულტურის კომიტეტი	2013-09-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
გიორგი	ვაშაძე	განათლების, მეცნიერების და კულტურის კომიტეტი	2013-09-06	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
კობა	ნაყოფია	განათლების, მეცნიერების და კულტურის კომიტეტი	2013-09-06	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
ტარიელი	ლონდარიძე	განათლების, მეცნიერების და კულტურის კომიტეტი	2013-09-06	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
სერგო	რატიანი	განათლების, მეცნიერების და კულტურის კომიტეტი	2013-09-06	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
გიორგი	ხაჩიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-09-05;2013-09-06;2013-09-20;2013-09-26;2013-09-30	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
გოგი	ოჩიაური	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-09-05;2013-09-06;20132-09-20.20;2013-09-26;2013-09-30	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
დავით	ჭავჭანიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-09-03;2013-09-05;20132-09-20.20;2013-09-26;2013-09-30	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
ზურაბი	ჩილინგარაშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-09-05;2013-09-06;2013-09-17;2013-09-26	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
ნიკოლოზ	ყიფშიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-09-05;2013-09-06;20132-09-20.20;2013-09-26;2013-06-30	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
თინათინ	ბოკუჩავა	ევროპასთან ინტეგრაციის კომიტეტი	2013-09-18	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
ჩიორა	თაქთაქიშვილი	ევროპასთან ინტეგრაციის კომიტეტი	2013-09-18	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
კობა	სუბელიანი	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2013-09-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
პავლე	კუბლაშვილი	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2013-09-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
კახა	ოქრიაშვილი	ჯანმრთელობის დაცვისა და სოციალურ საკითხთა კომიტეტი	2013-09-18;2013-09-20;2013-09-26	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის სექტემბერი 
ლევან	ქარდავა	აგრარულ საკითხთა კომიტეტი	2013-04-02	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
პეტრე	ცისკარიშვილი	აგრარულ საკითხთა კომიტეტი	2013-04-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
ჩიორა	თაქთაქიშვილი	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2013-04-02	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
ომარ	მეგრელიძე	ადამიანის უფლებათა დაცვისა და სამოქალაქო ინტეგრაციის კომიტეტი	2013-04-02	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
სერგო	რატიანი	განათლების, მეცნიერებისა და კულტურის კომიტეტი	2013-04-01	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
კობა	ნაყოფია	განათლების, მეცნიერებისა და კულტურის კომიტეტი	2013-04-01;2013-04-04;2013-04-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
გიორგი	ვაშაძე	განათლების, მეცნიერებისა და კულტურის კომიტეტი	2013-04-01;2013-04-04	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
გიგა	ბუკია	განათლების, მეცნიერებისა და კულტურის კომიტეტი	2013-04-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
ზურაბ	ჩილინგარაშვილი	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-04-02;2013-04-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
გიორგი	ჟვანია	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-04-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
გიორგი	ხაჩიძე	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-04-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
გოგი	ოჩიაური	გარემოს დაცვისა და ბუნებრივი რესურსების კომიტეტი	2013-04-17	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
გიორგი	კანდელაკი	ევროპასთან ინტეგრაციის კომიტეტი	2013-04-01;2013-04-02	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
ჩიორა	თაქთაქიშვილი	ევროპასთან ინტეგრაციის კომიტეტი	2013-04-01;2013-04-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
ლევან	ბეჟაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-04-16	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
გიორგი	ღვინიაშვილი	იურიდიულ საკითხთა კომიტეტი	2013-04-16	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
დავით	საყვარელიძე	იურიდიულ საკითხთა კომიტეტი	2013-04-05	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2013 წლის აპრილი 
გოგიჩაშვილი	თენგიზ	აგრარულ საკითხთა კომიტეტი	0714-06-12007-06-;0726-06-212007-06-;2007-06-28	კომიტეტის სხდომების არასაპატიო მიზეზით გაცდენის მონაცემები 2007 წლის ივნისი 
